2021-08-19 14:56:04,897 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-08-19 14:57:43,276 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:43,280 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 108 of cohort 34.
2021-08-19 14:57:43,319 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:43,322 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 108 of cohort 34.
2021-08-19 14:57:43,322 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:43,322 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:43,322 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:43,322 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3644122023809525, balanceFirmB: 0.3750515518707481, balanceFirmC: 0.3940805697278911, balanceFirmD: 0.0
2021-08-19 14:57:43,324 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54000 and to countId: 108.
2021-08-19 14:57:43,332 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 108
2021-08-19 14:57:43,769 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:43,774 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 109 of cohort 34.
2021-08-19 14:57:43,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:43,783 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 109 of cohort 34.
2021-08-19 14:57:43,827 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:43,829 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 109 of cohort 34.
2021-08-19 14:57:43,829 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:43,829 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:43,829 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:43,830 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3656119791666668, balanceFirmB: 0.3764205994897957, balanceFirmC: 0.39561835671768697, balanceFirmD: 0.0
2021-08-19 14:57:43,835 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54500 and to countId: 109.
2021-08-19 14:57:43,840 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 109
2021-08-19 14:57:44,273 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:44,277 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 110 of cohort 34.
2021-08-19 14:57:44,286 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:44,293 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 110 of cohort 34.
2021-08-19 14:57:44,332 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:44,337 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 110 of cohort 34.
2021-08-19 14:57:44,337 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:44,337 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:44,337 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:44,337 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.36681175595238114, balanceFirmB: 0.37778964710884333, balanceFirmC: 0.39715614370748287, balanceFirmD: 0.0
2021-08-19 14:57:44,339 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55000 and to countId: 110.
2021-08-19 14:57:44,343 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 110
2021-08-19 14:57:44,774 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:44,778 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 111 of cohort 34.
2021-08-19 14:57:44,789 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:44,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 111 of cohort 34.
2021-08-19 14:57:44,841 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:44,845 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 111 of cohort 34.
2021-08-19 14:57:44,845 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:44,845 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:44,846 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:44,846 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.36801153273809545, balanceFirmB: 0.37915869472789093, balanceFirmC: 0.39869393069727876, balanceFirmD: 0.0
2021-08-19 14:57:44,849 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55500 and to countId: 111.
2021-08-19 14:57:44,856 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 111
2021-08-19 14:57:45,281 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:45,290 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 112 of cohort 34.
2021-08-19 14:57:45,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:45,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 112 of cohort 34.
2021-08-19 14:57:45,341 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:45,344 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 112 of cohort 34.
2021-08-19 14:57:45,344 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:45,344 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:45,344 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:45,345 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.36921130952380976, balanceFirmB: 0.38052774234693854, balanceFirmC: 0.40023171768707466, balanceFirmD: 0.0
2021-08-19 14:57:45,347 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 56000 and to countId: 112.
2021-08-19 14:57:45,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 112
2021-08-19 14:57:45,784 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 113 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:45,787 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 113 of cohort 34.
2021-08-19 14:57:45,800 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 113 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:45,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 113 of cohort 34.
2021-08-19 14:57:45,848 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 113 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:45,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 113 of cohort 34.
2021-08-19 14:57:45,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:45,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:45,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:45,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3704110863095241, balanceFirmB: 0.38189678996598614, balanceFirmC: 0.40176950467687056, balanceFirmD: 0.0
2021-08-19 14:57:45,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 56500 and to countId: 113.
2021-08-19 14:57:45,864 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 113
2021-08-19 14:57:46,290 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 114 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:46,293 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 114 of cohort 34.
2021-08-19 14:57:46,305 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 114 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:46,307 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 114 of cohort 34.
2021-08-19 14:57:46,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 114 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:46,354 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 114 of cohort 34.
2021-08-19 14:57:46,354 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:46,354 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:46,354 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:46,354 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3716108630952384, balanceFirmB: 0.38326583758503374, balanceFirmC: 0.40330729166666646, balanceFirmD: 0.0
2021-08-19 14:57:46,356 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 57000 and to countId: 114.
2021-08-19 14:57:46,358 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 114
2021-08-19 14:57:46,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 115 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:46,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 115 of cohort 34.
2021-08-19 14:57:46,809 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 115 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:46,810 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 115 of cohort 34.
2021-08-19 14:57:46,857 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 115 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:46,858 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 115 of cohort 34.
2021-08-19 14:57:46,858 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:46,858 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:46,858 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:46,858 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3728106398809527, balanceFirmB: 0.38463488520408134, balanceFirmC: 0.40484507865646235, balanceFirmD: 0.0
2021-08-19 14:57:46,859 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 57500 and to countId: 115.
2021-08-19 14:57:46,862 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 115
2021-08-19 14:57:47,301 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 116 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:47,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 116 of cohort 34.
2021-08-19 14:57:47,316 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 116 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:47,319 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 116 of cohort 34.
2021-08-19 14:57:47,362 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 116 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:47,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 116 of cohort 34.
2021-08-19 14:57:47,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:47,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:47,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:47,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.374010416666667, balanceFirmB: 0.38600393282312895, balanceFirmC: 0.40638286564625825, balanceFirmD: 0.0
2021-08-19 14:57:47,367 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 58000 and to countId: 116.
2021-08-19 14:57:47,374 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 116
2021-08-19 14:57:47,805 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 117 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:47,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 117 of cohort 34.
2021-08-19 14:57:47,821 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 117 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:47,823 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 117 of cohort 34.
2021-08-19 14:57:47,867 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 117 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:47,869 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 117 of cohort 34.
2021-08-19 14:57:47,869 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:47,869 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:47,869 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:47,869 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3752101934523813, balanceFirmB: 0.38737298044217655, balanceFirmC: 0.40792065263605415, balanceFirmD: 0.0
2021-08-19 14:57:47,870 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 58500 and to countId: 117.
2021-08-19 14:57:47,874 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 117
2021-08-19 14:57:48,308 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 118 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:48,314 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 118 of cohort 34.
2021-08-19 14:57:48,324 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 118 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:48,326 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 118 of cohort 34.
2021-08-19 14:57:48,376 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 118 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:48,377 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 118 of cohort 34.
2021-08-19 14:57:48,377 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:48,377 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:48,377 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:48,377 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.37640997023809564, balanceFirmB: 0.38874202806122415, balanceFirmC: 0.40945843962585005, balanceFirmD: 0.0
2021-08-19 14:57:48,378 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 59000 and to countId: 118.
2021-08-19 14:57:48,385 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 118
2021-08-19 14:57:48,816 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 119 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:48,819 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 119 of cohort 34.
2021-08-19 14:57:48,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 119 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:48,833 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 119 of cohort 34.
2021-08-19 14:57:48,878 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 119 from client Client1: Set aFirmC = 9.0
2021-08-19 14:57:48,879 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 119 of cohort 34.
2021-08-19 14:57:48,879 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 9.0, aFirmD: 0.0, aMarket: 8.0.
2021-08-19 14:57:48,879 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 92.14285714285714, oFirmB: 92.0, oFirmC: 91.85714285714286, oFirmD: 0.0.
2021-08-19 14:57:48,879 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.198660714285715, profitFirmB: 8.214285714285714, profitFirmC: 9.22672193877551, profitFirmD: 0.0
2021-08-19 14:57:48,879 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.37760974702380995, balanceFirmB: 0.39011107568027176, balanceFirmC: 0.41099622661564594, balanceFirmD: 0.0
2021-08-19 14:57:48,880 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 59500 and to countId: 119.
2021-08-19 14:57:48,904 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 119
2021-08-19 14:57:49,320 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 120 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:49,324 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 120 of cohort 34.
2021-08-19 14:57:49,339 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 120 from client agent1: Set aFirmB = 8.0
2021-08-19 14:57:49,343 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 120 of cohort 34.
2021-08-19 14:57:49,388 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 120 from client Client1: Set aFirmC = 15.0
2021-08-19 14:57:49,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 120 of cohort 34.
2021-08-19 14:57:49,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 8.0, aFirmC: 15.0, aFirmD: 0.0, aMarket: 10.0.
2021-08-19 14:57:49,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 90.42857142857143, oFirmB: 90.28571428571429, oFirmC: 89.28571428571429, oFirmD: 0.0.
2021-08-19 14:57:49,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.064732142857143, profitFirmB: 8.061224489795919, profitFirmC: 14.947385204081634, profitFirmD: 0.0
2021-08-19 14:57:49,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3787872023809528, balanceFirmB: 0.39145461309523777, balanceFirmC: 0.41348745748299287, balanceFirmD: 0.0
2021-08-19 14:57:49,391 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 60000 and to countId: 120.
2021-08-19 14:57:49,408 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 120
2021-08-19 14:57:49,824 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 121 from client Client2: Set aFirmA = 7.0
2021-08-19 14:57:49,827 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 121 of cohort 34.
2021-08-19 14:57:49,851 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 121 from client agent1: Set aFirmB = 10.0
2021-08-19 14:57:49,853 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 121 of cohort 34.
2021-08-19 14:57:49,884 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 121 from client Client1: Set aFirmC = 15.0
2021-08-19 14:57:49,886 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 121 of cohort 34.
2021-08-19 14:57:49,886 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 7.0, aFirmB: 10.0, aFirmC: 15.0, aFirmD: 0.0, aMarket: 10.666666666666666.
