2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:19:52,735 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.326023000000006, balanceFirmB: 1.3016886666666596, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:52,736 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 163500 and to countId: 327.
2021-08-19 14:19:52,740 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 327
2021-08-19 14:19:53,217 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 328 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:53,220 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 328 of cohort 24.
2021-08-19 14:19:53,241 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 328 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:53,245 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 328 of cohort 24.
2021-08-19 14:19:53,245 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:53,245 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:53,245 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:53,245 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3301936666666727, balanceFirmB: 1.3057836666666596, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:53,248 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 164000 and to countId: 328.
2021-08-19 14:19:53,256 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 328
2021-08-19 14:19:53,731 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 329 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:53,743 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 329 of cohort 24.
2021-08-19 14:19:53,744 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 329 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:53,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 329 of cohort 24.
2021-08-19 14:19:53,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:53,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:53,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:53,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3343643333333395, balanceFirmB: 1.3098786666666595, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:53,747 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 164500 and to countId: 329.
2021-08-19 14:19:53,754 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 329
2021-08-19 14:19:54,236 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 330 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:54,243 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 330 of cohort 24.
2021-08-19 14:19:54,250 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 330 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:54,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 330 of cohort 24.
2021-08-19 14:19:54,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:54,258 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:54,258 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:54,258 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3385350000000062, balanceFirmB: 1.3139736666666595, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:54,260 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 165000 and to countId: 330.
2021-08-19 14:19:54,262 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 330
2021-08-19 14:19:54,735 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 331 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:54,736 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 331 of cohort 24.
2021-08-19 14:19:54,754 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 331 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:54,756 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 331 of cohort 24.
2021-08-19 14:19:54,756 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:54,756 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:54,756 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:54,756 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.342705666666673, balanceFirmB: 1.3180686666666594, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:54,757 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 165500 and to countId: 331.
2021-08-19 14:19:54,761 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 331
2021-08-19 14:19:55,238 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 332 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:55,240 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 332 of cohort 24.
2021-08-19 14:19:55,256 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 332 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:55,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 332 of cohort 24.
2021-08-19 14:19:55,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:55,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:55,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:55,257 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3468763333333398, balanceFirmB: 1.3221636666666594, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:55,258 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 166000 and to countId: 332.
2021-08-19 14:19:55,261 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 332
2021-08-19 14:19:55,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 333 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:55,753 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 333 of cohort 24.
2021-08-19 14:19:55,759 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 333 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:55,760 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 333 of cohort 24.
2021-08-19 14:19:55,760 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:55,760 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:55,760 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:55,760 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3510470000000065, balanceFirmB: 1.3262586666666594, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:55,761 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 166500 and to countId: 333.
2021-08-19 14:19:55,767 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 333
2021-08-19 14:19:56,250 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 334 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:56,252 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 334 of cohort 24.
2021-08-19 14:19:56,264 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 334 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:56,265 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 334 of cohort 24.
2021-08-19 14:19:56,266 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:56,266 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:56,266 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:56,266 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3552176666666733, balanceFirmB: 1.3303536666666593, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:56,267 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 167000 and to countId: 334.
2021-08-19 14:19:56,272 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 334
2021-08-19 14:19:56,753 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 335 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:56,755 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 335 of cohort 24.
2021-08-19 14:19:56,768 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 335 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:56,769 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 335 of cohort 24.
2021-08-19 14:19:56,769 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:56,769 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:56,770 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:56,770 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.35938833333334, balanceFirmB: 1.3344486666666593, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:56,770 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 167500 and to countId: 335.
2021-08-19 14:19:56,773 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 335
2021-08-19 14:19:57,260 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 336 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:57,262 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 336 of cohort 24.
2021-08-19 14:19:57,273 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 336 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:57,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 336 of cohort 24.
2021-08-19 14:19:57,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:57,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:57,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:57,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3635590000000068, balanceFirmB: 1.3385436666666592, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:57,276 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 168000 and to countId: 336.
2021-08-19 14:19:57,280 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 336
2021-08-19 14:19:57,767 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 337 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:57,771 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 337 of cohort 24.
2021-08-19 14:19:57,778 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 337 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:57,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 337 of cohort 24.
2021-08-19 14:19:57,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:57,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:57,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:57,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3677296666666736, balanceFirmB: 1.3426386666666592, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:57,781 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 168500 and to countId: 337.
2021-08-19 14:19:57,784 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 337
2021-08-19 14:19:58,271 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 338 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:58,286 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 338 of cohort 24.
2021-08-19 14:19:58,286 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 338 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:58,291 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 338 of cohort 24.
2021-08-19 14:19:58,291 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:58,291 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:58,291 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:58,291 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3719003333333404, balanceFirmB: 1.3467336666666592, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:58,292 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 169000 and to countId: 338.
2021-08-19 14:19:58,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 338
2021-08-19 14:19:58,782 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 339 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:58,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 339 of cohort 24.
2021-08-19 14:19:58,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 339 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:58,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 339 of cohort 24.
2021-08-19 14:19:58,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:58,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:58,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:58,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3760710000000071, balanceFirmB: 1.3508286666666591, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:58,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 169500 and to countId: 339.
2021-08-19 14:19:58,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 339
2021-08-19 14:19:59,283 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 340 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:59,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 340 of cohort 24.
2021-08-19 14:19:59,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 340 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:59,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 340 of cohort 24.
2021-08-19 14:19:59,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:59,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:59,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:59,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.380241666666674, balanceFirmB: 1.354923666666659, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:59,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 170000 and to countId: 340.
2021-08-19 14:19:59,303 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 340
2021-08-19 14:19:59,787 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 341 from client agent1: Set aFirmB = 45.0
2021-08-19 14:19:59,789 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 341 of cohort 24.
2021-08-19 14:19:59,800 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 341 from client Client1: Set aFirmA = 46.0
2021-08-19 14:19:59,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 341 of cohort 24.
2021-08-19 14:19:59,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:19:59,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:19:59,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:19:59,802 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3844123333333407, balanceFirmB: 1.359018666666659, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:19:59,804 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 170500 and to countId: 341.
2021-08-19 14:19:59,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 341
2021-08-19 14:20:00,292 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 342 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:00,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 342 of cohort 24.
2021-08-19 14:20:00,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 342 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:00,305 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 342 of cohort 24.
2021-08-19 14:20:00,305 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:00,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:00,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:00,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3885830000000075, balanceFirmB: 1.363113666666659, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:00,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 171000 and to countId: 342.
2021-08-19 14:20:00,309 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 342
2021-08-19 14:20:00,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 343 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:00,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 343 of cohort 24.
2021-08-19 14:20:00,810 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 343 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:00,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 343 of cohort 24.
2021-08-19 14:20:00,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:00,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:00,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
